proj_id,group_id,title,cat
1080412095,5452,化學物質（含製成品）風險評估訓練制度規劃工作計畫(另開新視窗),06
1080676404,5452,毒性及化學物質危害控制法規推動與成效整合計畫(另開新視窗),06
1082604046,5452,108年建置我國環境用藥藥效檢測技術規範計畫(另開新視窗),06
1081325612,5452,2019年東南亞地區國際交流暨化災應變培訓計畫(另開新視窗),06
1080070675,5452,108年環境用藥管理制度研修 及安全評估計畫(另開新視窗),06
1081129921,5452,108年運用物聯網輔助化學物質管理計畫(另開新視窗),06
1080027693,5452,內分泌干擾素特性化學物質管理研析計畫(另開新視窗),06
1080117635,5452,107-108年度建構寧適家園計畫-北區環境事故專業技術小組服務計畫(另開新視窗),06
1082416270,5452,化學物質統合管理機制探討及標示分類精進專案工作計畫(另開新視窗),06
1081179192,5452,108年毒性化學物質運送即時追蹤系統管理提升計畫(另開新視窗),06
1080222794,5452,108年化學物質登錄制度精進措施專案計畫(另開新視窗),06
1080229472,5452,毒性及關注化學物質運作管理與輸出入簽審專案工作計畫(另開新視窗),06
1081278615,5452,108年化學物質環境流布背景調查及釋放量管理策略研析專案工作計畫(另開新視窗),06
1080109859,5452,108年度環保證照訓練教材-環境用藥編修及毒性化學物質檢修計畫(另開新視窗),06
1080085565,5452,我國化學物質風險評估與管理研析計畫(另開新視窗),06
1085381601,5452,107 年至 109 年建立臺灣環境衛生病媒害蟲監測及防治技術計畫 (第二年)(另開新視窗),06
1080411278,5452,108年度推動化學物質管理之國際公約暨國際交流計畫(另開新視窗),06
1082280786,5452,108年化學物質後市場勾稽查核與輔導計畫(另開新視窗),06
1081504487,5452,綠色化學應用於毒性化學物質源頭管理及溝通(另開新視窗),06
1080848854,5452,108年化學物質資料登錄資訊系統擴增及業務推動計畫(另開新視窗),06
1081978318,5452,108年度雲林縣毒物及化學物質源頭查核管理計畫(另開新視窗),06
1081909139,5452,推動化學物質綠色生活知識教育互動平臺計畫(另開新視窗),06
1080141220,5452,108年度新竹市毒物及化學物質源頭查核管理與非農地環境雜草管理及登革熱孳 生源清除計畫(另開新視窗),06
1080348678,5452,化學物質採樣技術評析專案工作計畫(另開新視窗),06
1071708552,5452,107-108年度研擬化學物質基金、法規、政策及管理專業技術人員計畫(另開新視窗),06
1070213928,5452,雲林縣毒性化學物質管理(源頭查核、稽巡查管制、應變即時監測)計畫(另開新視窗),06
1072616699,5452,毒物及化學物質檢測量能盤點與採樣檢測支援計畫(另開新視窗),06
1070239469,5452,107－108年度環境事故諮詢監控及危害預防推動專業技術服務計畫(另開新視窗),06
1070962809,5452,毒物與化學物質災害防救機制整合計畫（第1期）(另開新視窗),06
1071092586,5452,歐美化學物質管理法制配套研析專案工作計畫(另開新視窗),06
1071974158,5452,107-108年度建構寧適家園計畫-南區環境事故專業技術小組服務計畫(另開新視窗),06
1070505664,5452,化學物質分級評估與關注化學物質先期管理專案工作計畫(另開新視窗),06
1071653946,5452,107-108年度建構寧適家園計畫－中區環境事故專業技術小組服務計畫(另開新視窗),06
1070317008,5452,107-108年績優毒性及化學物質運作評選獎勵暨推廣計畫(另開新視窗),06
1070156020,5452,107-108年化學物質登錄資料毒理及生態毒理資訊審查及替代測試方法研析計畫(另開新視窗),06
1070709054,5452,高潛勢污染場域新興污染物風險管理及溝通先期計畫(另開新視窗),06
1072539140,5452,建立我國化學物質安全替代指引(另開新視窗),06
1071335472,5452,107年度毒物及化學物質綜合政策規劃及成果彙編計畫(另開新視窗),06
1070504061,5452,107年度毒性空氣污染物稽查管制計畫(另開新視窗),06
1070374434,5452,107年環境用藥管理系統維護及應用計畫(另開新視窗),06
1070371915,5452,我國化學物質毒理資料庫前期規劃專案工作計畫(另開新視窗),06
1071376516,5452,氟化物空氣污染物對環境影響政策研析計畫(另開新視窗),06
1070841125,5452,2018年新南向國際化災培訓交流計畫(另開新視窗),06
1071311909,5452,107年化學物質登錄制度精進措施專案計畫(另開新視窗),06
1072639585,5452,運用物聯網輔助化學物質管理暨安全使用培力支援專案計畫(另開新視窗),06
1071200083,5452,107年度強化毒性化學物質流向管理及應用資訊系統計畫(另開新視窗),06
1070283523,5452,107年毒性化學物質運送即時追蹤系統管理提升計畫(另開新視窗),06
1070782766,5452,毒性化學物質公告列管評估計畫(另開新視窗),06
1100927842,5405,110年度臺南市空氣品質維護區管制推動暨移動污染源車辨稽查計畫(另開新視窗),02
1100716864,5405,110年度臺北市柴油車動力計排煙檢測及油品檢測計畫(另開新視窗),02
1100027316,5405,110年度花蓮縣固定污染源稽查管制計畫(另開新視窗),02
1101009507,5405,110年度高雄市推動河川揚塵防制宣導計畫(另開新視窗),02
1100301308,5405,110年度高雄市柴油車定期檢驗計畫暨空品維護區加強管制(另開新視窗),02
1100509047,5405,110年度彰化縣移動污染源稽查管制計畫(另開新視窗),02
1101246845,5405,110年度彰化縣柴油車排煙檢測站操作維護計畫(另開新視窗),02
1101195641,5405,110-111年度能見度監測系統操作維護及資料解析計畫(另開新視窗),02
1102226692,5405,110年彰化縣低碳永續家園建構推動計畫(另開新視窗),02
1102468481,5405,110年度彰化縣空氣污染等陳情案件稽查管制計畫(另開新視窗),02
1100907218,5405,110年臺南市氣候變遷調適暨低碳永續家園示範區推動計畫(另開新視窗),02
1101059231,5405,110年臺南市低碳永續家園建構推動暨因應氣候變遷減緩調適計畫(另開新視窗),02
1101670843,5405,110年度餐飲業認證暨油煙稽查管制計畫(另開新視窗),02
1100064209,5405,建置AERMOD本土化模式及空品模式審驗制度專案工作計畫(三)(另開新視窗),02
1101251666,5405,110年度雲林縣濁水溪河川揚塵監測宣導暨環境清理計畫(另開新視窗),02
1102842201,5405,110年度臺南市柴油車動力計排煙檢測及污染管制計畫(另開新視窗),02
1100485334,5405,運輸及資源循環溫室氣體減量措施可行性評估與示範推廣計畫(另開新視窗),02
1100989134,5405,109年桃園市柴油車稽查管制及補助審查計畫(後續擴充)(另開新視窗),02
1102201916,5405,110年度「空氣品質管理發展計畫」(另開新視窗),02
1100885885,5405,110年整合及考評地方政府執行空氣污染防制成效(另開新視窗),02
1100906722,5405,110年度彰化縣揮發性有機物污染減量及潔淨燃料輔導計畫(另開新視窗),02
1100630390,5405,110年度臺北市機車排氣檢驗站查核管理暨定檢通知計畫(另開新視窗),02
1101830419,5405,110年度臺南市空氣品質惡化應變管制計畫(另開新視窗),02
1100773762,5405,110年度屏東縣機車排氣污染稽查管制計畫(另開新視窗),02
1100226806,5405,110年度加強街道揚塵洗掃作業暨規劃管理計畫-規劃與管理(另開新視窗),02
1100275650,5405,110年屏東縣餐飲業空氣污染管制暨異味污染源輔導改善計畫(另開新視窗),02
1101269030,5405,110年度臺南市推動室內空氣品質改善計畫(另開新視窗),02
1103030244,5405,110年臺北市加強移動性污染源-機車排放空氣污染物稽查管制計畫(另開新視窗),02
1100528470,5405,110年度臺東縣卑南溪河川揚塵防制及改善推動計畫(另開新視窗),02
1100254306,5405,110年度新竹縣柴油車動力計排煙檢測計畫(另開新視窗),02
1100812060,5405,110年度臺南市營建工地污染管制查核計畫(另開新視窗),02
1100980267,5405,110年溫室氣體減量目標機制檢討與國家報告彙編專案工作計畫(另開新視窗),02
1100266187,5405,110-111年度空氣品質多模式與精緻化預報技術研發計畫(另開新視窗),02
1101060099,5405,空氣品質惡化防制應變成效提升計畫(另開新視窗),02
1103932445,5405,110年「屏東縣柴油車污染管制暨綠色運輸推廣計畫」(另開新視窗),02
1101152733,5405,110年度「屏東縣室內空氣品質稽巡查管理計畫」(另開新視窗),02
1100007431,5405,110年屏東縣加強農業廢棄物露天燃燒稽查管制及紙錢減量焚燒處理計畫(另開新視窗),02
1102868137,5405,110年度屏南工業區污染巡稽查及減量輔導計畫(另開新視窗),02
1100192259,5405,110年度屏東縣固定污染源管制及空品不良期間應變計畫(另開新視窗),02
1102378725,5405,110年度屏東縣精進砂石疏濬專區污染科技監控計畫(另開新視窗),02
1100420115,5405,國家溫室氣體清冊報告編撰及統計精進計畫(另開新視窗),02
1100306032,5405,110年度雲林縣固定污染源連續自動監測設施(CEMS)查核管制計畫(另開新視窗),02
1100230827,5405,110年度雲林縣固定污染源管制、查核計畫(另開新視窗),02
1101322193,5405,110年度臺南市加強街道揚塵洗街計畫(另開新視窗),02
1100864617,5405,建置臺灣空氣品質模式數據平台（二）(另開新視窗),02
1100279662,5405,110年基隆市低碳永續家園建構推動暨天外天復育公園（含茵夢湖）維護工作計畫(另開新視窗),02
1100469870,5405,110年度基隆市柴油車排煙檢測站操作管理及港區移動源稽查檢測管制計畫(另開新視窗),02
1100618314,5405,110年度基隆市室內空氣品質管理計畫(另開新視窗),02
1101089085,5405,110年度基隆市空氣品質綜合管理計畫及空氣品質監測設施操作維護計畫(另開新視窗),02
1101466084,5405,110年度基隆市逸散污染物稽查管制暨空氣品質淨化區計畫(另開新視窗),02
A000000320941,5408,全國十年以上加油站及大型儲槽潛在污染源調查計畫(乙)(另開新視窗),04
A000000320969,5408,土壤及地下水污染整治費申報及審理等相關作業計畫(另開新視窗),04
A000000320893,5408,土壤污染管制標準規定之探討(另開新視窗),04
A000000306102,5408,環境場址評估作業行政指引建制計畫(另開新視窗),04
A000000306096,5408,農地土壤重金屬與場址列管計畫(108公頃農地重金屬調查與場址列管計畫)(另開新視窗),04
A000000302608,5408,土壤及地下水污染整治相關實務與法令評析(另開新視窗),04
A000000302722,5408,建立地下水水質監測與污染管制資訊系統計畫(另開新視窗),04
A000000359152,5408,「廚餘及堆肥成品中有害成分調查、肥力及土壤列管評估計畫」暨「廚餘資源化設施、產品品質標準建制及市場開發近、中程策略規劃」(另開新視窗),04
A000000320916,5408,九二一震災建築廢棄物貯至場地下水監測井探樣及地面水質監測計畫(另開新視窗),04
A000000306095,5408,農地土壤重金屬調查與場址列管計畫(111公頃農地土壤重金屬調查與場址列管計畫）(另開新視窗),04
A000000306094,5408,農地土壤重金屬調查與場址列管計劃（100公頃農地農地土壤重金屬調查與場址列管計劃）(另開新視窗),04
1100997218,5410,推廣全民綠生活青年領袖咖啡館專案工作計畫(另開新視窗),16
1101649667,5410,110年度苗栗縣推動環保許可整合計畫(另開新視窗),16
1101368936,5410,110年度新竹市移動污染源稽查管制計畫(另開新視窗),16
1100814426,5410,110年新北市低碳永續家園建構推動計畫(另開新視窗),16
1100049088,5410,110年屏東縣因地制宜多元化減碳與創能示範專案計畫(另開新視窗),16
1101347987,5410,110年屏東縣低碳永續家園建構推動計畫(另開新視窗),16
1100068128,5410,110年臺東縣環境稽查管制計畫(另開新視窗),16
1101024246,5410,110年產品碳足跡資訊揭露與發展雲端審查標示制度專案工作計畫(另開新視窗),16
1100767673,5410,110年度機車排氣分析儀巡迴查核檢校計畫(另開新視窗),16
1100870369,5410,110 年「環境檢測機構管理作業服務計畫」(另開新視窗),16
1100974931,5410,第3屆國家企業環保獎專案工作計畫(另開新視窗),16
1101462505,5410,110年度專業技術跨域結盟輔助執法專案(另開新視窗),16
1101674505,5410,110年度環保專責人員交流及訓練教材編修平台計畫(另開新視窗),16
1101145948,5410,全民綠生活推廣工作計畫(另開新視窗),16
1101109369,5410,110年環保施政意向調查(另開新視窗),16
1100640077,5410,環境督察總隊組織改制職能業務探討及配套措施計畫(另開新視窗),16
1093560425,5410,109年度臺南市紙錢專爐操作維護計畫(另開新視窗),16
1090013774,5410,環保夜市形象改造專案計畫(另開新視窗),16
1094111861,5410,109-111年度環境資料整合平臺功能擴增及維運案(另開新視窗),16
1090853271,5410,智慧環保一站通服務（109-111年度）(另開新視窗),16
1090628677,5410,以能源服務模式加速村里社區低碳行動計畫(另開新視窗),16
1091005074,5410,全民綠生活運動規劃及推動專案工作計畫(另開新視窗),16
1090081286,5410,109 年度嘉義縣垃圾源頭減量暨資源再使用工作計畫(另開新視窗),16
1090284796,5410,109-110年度技師簽證管理制度研修專案工作計畫(另開新視窗),16
1091742328,5410,109-110年產品碳足跡關鍵性審查服務(另開新視窗),16
1090943337,5410,以聯合國SEEA 2012試編我國環境經濟帳計畫(另開新視窗),16
1091632028,5410,109-110年度環保法規技師簽證查核案件品質提升專案工作計畫(另開新視窗),16
